Date,Water_Level,Rainfall_mm,PET_mm,Avg_Temp_C,Lat,Lon,Elevation,Soil_Type,LULC,Prev_Level,Rainfall_7day,Rainfall_30days,PET_30days,Target_Recharge,Soil_Type_Clay,Soil_Type_Loam,Soil_Type_Sand,LULC_Agri,LULC_Forest,LULC_Urban
2020-02-29,63.50839091889185,8.494151025287138,2.408224103591692,26.087445935969697,10.1,78.1,200,Clay,Forest,58.64813968829058,37.9862615996859,142.6697493876402,80.02342312352279,5.824114777285871,1.0,0.0,0.0,0.0,1.0,0.0
2020-03-01,55.67965176794493,9.568527775378238,3.376183063168707,27.46745803608115,10.1,78.1,300,Sand,Agri,63.50839091889185,47.02196067717501,149.91944977842013,78.42530797878139,-7.907147762347563,0.0,0.0,1.0,1.0,0.0,0.0
2020-03-02,68.91371020633332,6.071373307540688,0.31222479701024874,26.795167910737373,10.1,78.1,200,Loam,Urban,55.67965176794493,45.833443984581415,153.31899842196077,75.54441423105091,17.067146549882033,0.0,1.0,0.0,0.0,0.0,1.0
2020-03-03,62.64298274583039,5.36556876393158,3.6890158801140878,33.016326712761014,10.1,78.2,300,Loam,Urban,68.91371020633332,48.63046423406291,157.16309623558453,74.50634054079389,3.5223585651834313,0.0,1.0,0.0,0.0,0.0,1.0
2020-03-04,61.09718891491132,3.404821585062603,2.9715884291835524,20.90141105295793,10.1,78.2,250,Clay,Agri,62.64298274583039,42.044564821522236,152.37139268712502,75.53570742213546,-6.9760625315324845,1.0,0.0,0.0,1.0,0.0,0.0
2020-03-05,56.54850994972985,0.12414208213522904,3.9655933714798164,23.88234036501705,10.0,78.0,250,Clay,Forest,61.09718891491132,35.997064120337825,152.3849135410477,79.44351514296027,-0.6262444807790501,1.0,0.0,0.0,0.0,1.0,0.0
2020-03-06,50.31071868047002,3.4178846467685275,3.11795914882382,33.79883669845211,10.1,78.0,200,Loam,Agri,56.54850994972985,36.446469186104004,148.1996846371322,80.35140204538281,-18.211234407477008,0.0,1.0,0.0,1.0,0.0,0.0
2020-03-07,52.86570251981431,5.131162038814644,1.2012853919019406,30.963408210867346,10.2,78.1,300,Sand,Urban,50.31071868047002,33.08348019963151,147.29900544930098,80.37926069408279,-10.819167958068235,0.0,0.0,1.0,0.0,0.0,1.0
2020-03-08,63.39003061807269,6.104544182245744,0.5787437828715014,27.77735864063704,10.1,78.2,200,Loam,Forest,52.86570251981431,29.619496606499016,149.3660145486985,77.2716063137756,-1.9441428595972994,0.0,1.0,0.0,0.0,1.0,0.0
2020-03-09,58.56850683913768,2.573016892141223,0.8521072083364284,31.21071538068246,10.1,78.2,250,Sand,Forest,63.39003061807269,26.12114019109955,148.57988541453588,74.61764339273108,-10.047826426904194,0.0,0.0,1.0,0.0,1.0,0.0
2020-03-10,54.33439804925769,8.828174394500873,4.482774010928718,28.46983714882993,10.0,78.2,300,Sand,Urban,58.56850683913768,29.583745821668842,148.5364007318569,75.01781359518489,-13.340864521375131,0.0,0.0,1.0,0.0,0.0,1.0
2020-03-11,52.8088160166426,3.2289962594811983,1.2971035991716373,34.69715128367626,10.0,78.0,250,Clay,Urban,54.33439804925769,29.40792049608744,143.8682508120626,74.52656502938984,-8.226661807503,1.0,0.0,0.0,0.0,0.0,1.0
2020-03-12,66.99914115244752,7.573346350588116,0.8103749696926105,29.049290997488313,10.1,78.0,250,Clay,Forest,52.8088160166426,36.85712476454032,150.70550941307405,73.04317017355663,0.8896199825004771,1.0,0.0,0.0,0.0,1.0,0.0
2020-03-13,63.88065482903991,2.506564700705761,0.8352124053914878,25.57250033823655,10.1,78.2,200,Sand,Urban,66.99914115244752,35.945804818477555,147.55662703702836,69.4779076683588,9.45451336722418,0.0,0.0,1.0,0.0,0.0,1.0
2020-03-14,66.10313435159028,8.097636798822524,2.0213928516190496,34.407825554625944,10.1,78.2,300,Sand,Urban,63.88065482903991,38.91227957848544,155.2138423965029,69.9579669208947,-2.4782985428693536,0.0,0.0,1.0,0.0,0.0,1.0
2020-03-15,61.423055420726676,0.8717434018211756,3.5032153848553764,30.716084405747914,10.1,78.1,250,Clay,Forest,66.10313435159028,33.67947879806087,147.83697798384878,71.6518813842888,-4.797034909244779,1.0,0.0,0.0,0.0,1.0,0.0
2020-03-16,68.30862331320586,7.795507722279665,0.635970811501817,29.231426971746497,10.2,78.2,300,Sand,Forest,61.423055420726676,38.90196962819932,147.34375452186498,68.86395940333254,1.4307516381588243,0.0,0.0,1.0,0.0,1.0,0.0
2020-03-17,58.75879931119752,6.017654873301445,2.2940681606230964,28.11867634035219,10.1,78.0,300,Clay,Urban,68.30862331320586,36.091450106999886,153.2004951545921,67.27553128248096,5.985396328596373,1.0,0.0,0.0,0.0,0.0,1.0
2020-03-18,65.57652978821504,9.661966555810608,4.349100117524708,23.188363757892546,10.1,78.0,300,Sand,Agri,58.75879931119752,42.52442040332929,159.4504922084754,69.77330731338438,-0.9547134699006534,0.0,0.0,1.0,1.0,0.0,0.0
2020-03-19,61.90874368887938,3.41224578138441,3.914060486177491,20.60206443369822,10.2,78.2,200,Sand,Forest,65.57652978821504,38.36331983412559,161.51313135557604,73.56917583442146,0.9717120034392579,0.0,0.0,1.0,0.0,1.0,0.0
2020-03-20,58.72714259768033,3.5509144947143967,4.30984381086399,28.34343795913113,10.0,78.0,200,Sand,Forest,61.90874368887938,39.40766962813422,156.0148233463906,76.81506803259661,4.003915916651756,0.0,0.0,1.0,0.0,1.0,0.0
2020-03-21,55.22635730804826,4.443839411557788,3.6855399263294926,21.714217360400156,10.0,78.0,250,Loam,Forest,58.72714259768033,35.75387224086949,156.58637608128146,77.73357315197114,-2.184977936371766,0.0,1.0,0.0,0.0,1.0,0.0
2020-03-22,60.83813830205214,3.1470763491130027,4.591379619253958,31.083404061574683,10.0,78.2,300,Loam,Forest,55.22635730804826,38.02920518816131,157.11896437471927,79.57637380117856,-7.238199343122709,0.0,1.0,0.0,0.0,1.0,0.0
2020-03-23,57.79642006351834,0.729905111251703,3.863442632307135,32.0656032587653,10.0,78.0,250,Clay,Agri,60.83813830205214,30.963602577133354,149.61287507903702,81.21778801638811,7.40062999543585,1.0,0.0,0.0,1.0,0.0,0.0
2020-03-24,69.91907515284352,6.150418357749543,2.410506728129638,21.62430152476899,10.0,78.2,250,Loam,Urban,57.79642006351834,31.096366061581453,155.23046473889744,81.08069355088915,5.165219297500784,0.0,1.0,0.0,0.0,0.0,1.0
2020-03-25,60.75330770253803,0.3389248556011504,2.592654848340424,34.47072402645364,10.2,78.0,300,Loam,Forest,69.91907515284352,21.773324361371994,148.30949959436433,79.8945164446483,1.626211622126064,0.0,1.0,0.0,0.0,1.0,0.0
2020-03-26,69.85969959720767,1.5328879728786715,3.9705558368153415,27.230346193879136,10.2,78.0,200,Loam,Agri,60.75330770253803,19.893966552866257,147.2738390527929,82.10803026175682,13.620996737926909,0.0,1.0,0.0,1.0,0.0,0.0
2020-03-27,53.60268607114787,8.536616777707469,0.08789826038894832,27.319804146306577,10.0,78.1,300,Clay,Agri,69.85969959720767,24.879668835859327,145.8197348328971,81.70680596936207,-10.104756487287602,1.0,0.0,0.0,1.0,0.0,0.0
2020-03-28,65.98557884291041,4.538094781511247,1.783295520055031,29.17798979129428,10.1,78.0,300,Sand,Forest,53.60268607114787,24.973924205812786,144.1861868310887,78.7193494639069,4.476098134957148,0.0,0.0,1.0,0.0,1.0,0.0
2020-03-29,51.456986686967745,2.4225304982489604,2.9248550921746053,22.075510216884776,10.0,78.2,250,Loam,Forest,65.98557884291041,24.249378354948746,143.6402377483353,76.83617024862636,-15.445790679065944,0.0,1.0,0.0,0.0,1.0,0.0
2020-03-30,57.68427614160598,9.770801521297425,4.867949276824049,30.57053832633725,10.1,78.0,250,Loam,Urban,51.456986686967745,33.290274764994464,144.9168882443456,79.29589542185872,-0.17565145859786213,0.0,1.0,0.0,0.0,0.0,1.0
2020-03-31,63.586799530292495,1.7320433495815124,4.490787474164765,25.12480940145258,10.0,78.1,200,Sand,Agri,57.68427614160598,28.871899756826437,137.0804038185489,80.41049983285477,-5.812202018260123,0.0,0.0,1.0,1.0,0.0,0.0
2020-04-01,51.84656365645129,7.184116730144915,2.0887056987865593,33.447837225569124,10.0,78.0,250,Loam,Urban,63.586799530292495,35.7170916313702,138.1931472411531,82.18698073463108,-13.818830769790175,0.0,1.0,0.0,0.0,0.0,1.0
2020-04-02,59.120624180646956,7.412038530668607,2.8702974103842696,27.491608079253695,10.2,78.1,200,Loam,Agri,51.84656365645129,41.59624218916013,140.23961700789013,81.36826226490125,-3.4328867891592623,0.0,1.0,0.0,1.0,0.0,0.0
2020-04-03,68.0732514464438,5.480683125712177,4.49694226828788,28.206442366095178,10.2,78.2,300,Sand,Agri,59.120624180646956,38.54030853716485,142.31547854853972,82.89361610400559,3.2776817091355923,0.0,0.0,1.0,1.0,0.0,0.0
2020-04-04,57.1747544305089,9.9231070117108,2.834071012656085,22.168790502448942,10.1,78.0,200,Loam,Forest,68.0732514464438,43.9253207673644,152.11444347811528,81.76209374518186,-3.319958348154806,0.0,1.0,0.0,0.0,1.0,0.0
2020-04-05,68.52195308794703,6.872032141034711,3.6225222321932504,27.799145443572804,10.1,78.2,300,Loam,Forest,57.1747544305089,48.374822410150145,155.56859097238146,82.26665682855129,0.8444581638751174,0.0,1.0,0.0,0.0,1.0,0.0
2020-04-06,63.68487047788255,4.742106905498559,3.038964457011744,25.408723362436426,10.0,78.1,200,Clay,Forest,68.52195308794703,43.346127794351275,155.17953583906538,84.10433589366109,2.552167350899353,1.0,0.0,0.0,0.0,1.0,0.0
2020-04-07,65.33417347766999,5.434484220348893,3.775986844303455,24.764896324039263,10.2,78.0,300,Loam,Forest,63.68487047788255,47.04856866511866,154.50947587716854,87.30157895509304,13.403228600971481,0.0,1.0,0.0,0.0,1.0,0.0
2020-04-08,68.61633326604188,9.43674405942059,2.754570516178738,23.173393972026723,10.1,78.0,200,Clay,Agri,65.33417347766999,49.301195994394334,161.3732030444479,89.20404226293536,1.0028522019039343,1.0,0.0,0.0,1.0,0.0,0.0
2020-04-09,67.67526257063282,7.044302258951821,1.4825399616281572,34.286939711145614,10.2,78.0,300,Sand,Urban,68.61633326604188,48.933459722677554,159.58933090889883,86.20380821363479,7.778787469210329,0.0,0.0,1.0,0.0,0.0,1.0
2020-04-10,61.0354778241456,9.568311713539453,0.07002501902864611,20.456657344627054,10.0,78.1,250,Loam,Agri,67.67526257063282,53.02108831050483,165.9286463629571,84.9767296334918,-8.043232942997832,0.0,1.0,0.0,1.0,0.0,0.0
2020-04-11,66.10952116994704,6.825209453454813,4.694416100424092,22.985485872732262,10.2,78.2,250,Loam,Agri,61.0354778241456,49.923190752248836,165.1805094658238,88.86077076422328,2.682588834369753,0.0,1.0,0.0,1.0,0.0,0.0
2020-04-12,54.42614146181573,1.639580479614089,4.880508594033044,25.504587561908572,10.2,78.2,200,Clay,Urban,66.10952116994704,44.69073909082822,164.31352524473215,92.90606695286483,2.7207896318028375,1.0,0.0,0.0,0.0,0.0,1.0
2020-04-13,68.58143289445964,6.687638596872986,0.5144400854775355,34.508279076264536,10.2,78.0,250,Clay,Forest,54.42614146181573,46.636270782202644,162.9035270427826,91.39911418672332,3.0787341489491666,1.0,0.0,0.0,0.0,1.0,0.0
2020-04-14,66.22009032997146,9.216818516328138,0.6358971967906907,20.776001610389535,10.1,78.0,300,Loam,Urban,68.58143289445964,50.41860507818189,171.24860215728955,88.53179599865864,12.297835992985227,0.0,1.0,0.0,0.0,0.0,1.0
2020-04-15,66.87787167504703,1.3571395773877737,4.749317278230652,33.53869096152716,10.2,78.1,250,Clay,Urban,66.22009032997146,42.33900059614908,164.81023401239764,92.64514246538747,2.5430896194956034,1.0,0.0,0.0,0.0,0.0,1.0
2020-04-16,52.77340298260115,8.538660715943033,3.731270405828739,25.885642850462098,10.1,78.1,200,Sand,Agri,66.87787167504703,43.833359053140285,167.33123985503926,94.0823447105931,-16.985699611939175,0.0,0.0,1.0,1.0,0.0,0.0
2020-04-17,66.5312432581157,4.1909507830950385,4.134476111222252,28.37425641080611,10.0,78.2,300,Sand,Agri,52.77340298260115,38.455998122695874,161.86022408232367,93.86772070429066,-2.249753593840353,0.0,0.0,1.0,1.0,0.0,0.0
2020-04-18,60.937031685440125,4.442113660641464,4.52183177585425,30.484980185435873,10.2,78.1,250,Sand,Urban,66.5312432581157,36.072902329882524,162.89009196158074,94.47549199396742,10.15706334411017,0.0,0.0,1.0,0.0,0.0,1.0
2020-04-19,54.72322668102857,5.573869842770137,3.233991892027742,30.437364873830003,10.1,78.0,300,Clay,Agri,60.937031685440125,40.00719169303857,164.91304730963645,93.39964007513117,-1.0641290838684654,1.0,0.0,0.0,1.0,0.0,0.0
2020-04-20,57.41133524442002,2.8034617213463777,4.236844186363556,30.598729015288576,10.1,78.2,300,Loam,Forest,54.72322668102857,36.12301481751196,163.27266961942507,93.95094433516523,-5.5239022896301435,0.0,1.0,0.0,0.0,1.0,0.0
2020-04-21,68.07633764517485,5.995575182136406,0.17109329398925122,26.50349195821429,10.2,78.1,250,Loam,Forest,57.41133524442002,32.90177148332023,166.12116845244847,89.53065800990052,-0.5983827874898395,0.0,1.0,0.0,0.0,1.0,0.0
2020-04-22,50.39579006808249,9.65865325918824,0.7124287648128313,33.95557499700974,10.2,78.1,300,Loam,Forest,68.07633764517485,41.2032851651207,175.04991660038502,86.37964414240624,-8.054621469039496,0.0,1.0,0.0,0.0,1.0,0.0
2020-04-23,64.75385585534274,3.9045874740377218,2.5410851865714656,23.148220199235606,10.2,78.1,300,Clay,Agri,50.39579006808249,36.569211923215384,172.80408571667317,86.51022260084805,-2.9379393682355612,1.0,0.0,0.0,1.0,0.0,0.0
2020-04-24,59.12709608041197,4.226056810219886,0.8723040126150006,22.0392929291123,10.0,78.1,250,Clay,Agri,64.75385585534274,36.60431795034023,176.6912176712919,84.78987176512263,2.4506203749075794,1.0,0.0,0.0,1.0,0.0,0.0
2020-04-25,56.23870285928076,0.1994138791779798,0.4148581194651796,30.387617005989323,10.1,78.0,300,Loam,Urban,59.12709608041197,32.361618168876745,175.35774357759124,81.23417404777246,-4.09533612837658,0.0,1.0,0.0,0.0,0.0,1.0
2020-04-26,63.707442558435474,5.273846311149031,0.29126190994600953,22.896889095165267,10.2,78.1,250,Clay,Agri,56.23870285928076,32.061594637255645,172.09497311103277,81.43753769732953,2.8602645788489838,1.0,0.0,0.0,1.0,0.0,0.0
2020-04-27,61.509480707953266,4.335822617408239,2.1513821093555823,23.94962663893714,10.1,78.1,200,Clay,Urban,63.707442558435474,33.5939555333175,171.89270094692978,81.80562428663008,8.928499951281218,1.0,0.0,0.0,0.0,0.0,1.0
2020-04-28,66.90277736603369,8.021397931107671,2.1925992593675074,21.30175358551221,10.1,78.2,200,Clay,Urban,61.509480707953266,35.61977828228876,177.4915683797885,81.07336845382298,-1.8535162314493192,1.0,0.0,0.0,0.0,0.0,1.0
2020-04-29,57.85992760020384,1.4112054942171381,3.33626982723768,31.166087741807946,10.0,78.1,300,Clay,Agri,66.90277736603369,27.372330517317668,169.1319723527082,79.5416890042366,1.58266492098344,1.0,0.0,0.0,1.0,0.0,0.0
2020-04-30,69.39900154855262,2.0241406037049305,1.24148604256623,25.08371292053704,10.2,78.0,200,Clay,Agri,57.85992760020384,25.491883646984874,169.4240696068316,76.29238757263808,14.19375009089567,1.0,0.0,0.0,1.0,0.0,0.0
2020-05-01,65.66539442624146,7.513473288655524,1.4779435949739756,21.711078426910873,10.1,78.2,200,Clay,Urban,69.39900154855262,28.779300125420512,169.75342616534223,75.6816254688255,7.443006461387597,1.0,0.0,0.0,0.0,0.0,1.0
2020-05-02,62.55351096980622,0.6984864341162222,3.140074099221245,34.86121795387973,10.0,78.2,300,Clay,Agri,65.66539442624146,29.278372680358757,163.03987406878986,75.95140215766247,6.096028701469315,1.0,0.0,0.0,1.0,0.0,0.0
2020-05-03,64.79556973730821,3.390130862773224,0.8872386854450603,32.770349002036525,10.2,78.2,200,Loam,Forest,62.55351096980622,27.39465723198295,160.9493218058509,72.34169857481965,11.02902504934216,0.0,1.0,0.0,0.0,1.0,0.0
2020-05-04,60.494712778663704,4.397872958625789,3.759714201777687,31.051118995659287,10.1,78.2,250,Sand,Urban,64.79556973730821,27.4567075732005,155.42408775276587,73.26734176394125,-8.193625351864974,0.0,0.0,1.0,0.0,0.0,1.0
2020-05-05,67.67749492407191,8.180150517074207,3.7398873487525437,21.513158341164687,10.2,78.1,300,Sand,Forest,60.494712778663704,27.615460159167036,156.7322061288054,73.38470688050053,10.93488720839511,0.0,0.0,1.0,0.0,1.0,0.0
2020-05-06,61.132703126983195,2.0040617373439384,1.106883156736992,29.360679265210926,10.0,78.1,200,Sand,Agri,67.67749492407191,28.208316402293836,153.99416096065076,71.45262558022579,6.673191103580969,0.0,0.0,1.0,1.0,0.0,0.0
2020-05-07,51.93094487669851,5.688984071160759,2.28695926885588,31.65659046351896,10.0,78.1,300,Sand,Agri,61.132703126983195,31.873159869749664,154.2486608114626,69.96359800477822,-12.776892162650391,0.0,0.0,1.0,1.0,0.0,0.0
2020-05-08,67.61348106413794,8.248512300228253,2.4797870661966845,27.840862430664345,10.2,78.0,300,Clay,Urban,51.93094487669851,32.608198881322394,153.06042905227028,69.68881455479615,6.2249824554363045,1.0,0.0,0.0,0.0,0.0,1.0
2020-05-09,59.896475101422496,2.87339870617336,3.9998557022021046,23.016701651377737,10.1,78.0,250,Loam,Forest,67.61348106413794,34.78311115337953,148.88952549949184,72.20613029537012,5.11002965761142,0.0,1.0,0.0,0.0,1.0,0.0
2020-05-10,69.07871076714343,3.203825396503511,1.7371064347452447,32.41120255521811,10.0,78.2,200,Clay,Forest,59.896475101422496,34.59680568710982,142.52503918245588,73.87321171108671,7.951409783418555,1.0,0.0,0.0,0.0,1.0,0.0
2020-05-11,63.42693233557729,3.677872163422925,0.7063396563629981,28.33011757000929,10.2,78.2,250,Loam,Urban,69.07871076714343,33.87680489190695,139.377701892424,69.88513526702562,3.3331326228280105,0.0,1.0,0.0,0.0,0.0,1.0
2020-05-12,51.705351830012894,9.90605050562229,2.247333648280799,21.94519603219893,10.2,78.0,300,Clay,Agri,63.42693233557729,35.602704880455036,147.6441719184322,67.25196032127337,-16.42072604479835,1.0,0.0,0.0,1.0,0.0,0.0
2020-05-13,65.50269874551047,4.614558765156866,1.5839488771845684,20.39374970752156,10.2,78.2,250,Sand,Urban,51.705351830012894,38.21320190826796,145.57109208671608,68.32146911298041,10.703057626756546,0.0,0.0,1.0,0.0,0.0,1.0
2020-05-14,53.92225433698623,9.769298977392626,1.5822254618060598,25.48423355396035,10.0,78.2,200,Sand,Urban,65.50269874551047,42.293516814499824,146.12357254778055,69.26779737799578,-2.625614992075498,0.0,0.0,1.0,0.0,0.0,1.0
2020-05-15,64.33478205555143,8.183768108739308,2.832289612841643,21.47246769685212,10.2,78.2,250,Loam,Agri,53.92225433698623,42.22877262301088,152.9502010791321,67.35076971260676,11.153122769567737,0.0,1.0,0.0,1.0,0.0,0.0
2020-05-16,69.75910259454032,7.379309641902308,4.414597611755327,31.32800414158366,10.2,78.0,300,Sand,Agri,64.33478205555143,46.73468355873983,151.79085000509136,68.03409691853335,11.449890619797102,0.0,0.0,1.0,1.0,0.0,0.0
2020-05-17,68.78099685195605,6.324005134657023,1.7928609123283101,22.226163368838215,10.2,78.1,250,Sand,Agri,69.75910259454032,49.85486329689334,153.92390435665337,65.69248171963942,6.238767582864398,0.0,0.0,1.0,1.0,0.0,0.0
2020-05-18,50.779968341329955,5.362504203591199,0.4644426477839181,21.323980732652448,10.2,78.2,300,Sand,Urban,68.78099685195605,51.53949533706162,154.84429489960309,61.63509259156908,-16.337068793662162,0.0,0.0,1.0,0.0,0.0,1.0
2020-05-19,55.787355764897036,6.631731597153056,0.917123543503347,29.12780121009947,10.2,78.1,200,Sand,Forest,50.779968341329955,48.26517642859238,155.90215665398603,59.318224243044675,-1.5637157430864832,0.0,0.0,1.0,0.0,1.0,0.0
